##########
# Recording 28623 start
# Format: >Millis Micros AccelX AccelY AccelZ RotX RotY RotZ<
# All multiplied x100000
##########
29058 29058976 903 -219 96923 -15035 -61353 -771762
29062 29062716 976 -341 96874 -15174 -61334 -771727
29066 29066444 1489 -292 97973 -15131 -61876 -771761
29069 29070180 1269 -48 97851 -14831 -62208 -771708
29073 29073936 805 -97 97680 -14660 -61968 -771673
29077 29077684 1367 -1098 97021 -15623 -62312 -771674
29081 29082200 903 -488 96557 -16008 -62167 -771806
29085 29085928 1049 -244 97656 -16001 -62218 -771762
29088 29089672 1757 -146 97949 -15839 -62993 -771782
29092 29093432 1000 -24 97680 -15580 -62949 -771863
29096 29097176 805 -659 97705 -15981 -62568 -771823
29100 29100912 878 -73 97607 -15734 -62456 -771849
29104 29104652 561 439 97241 -14870 -61904 -771827
29108 29108372 1245 244 97485 -14325 -62156 -771916
29111 29112112 903 -1293 98364 -15509 -61905 -772021
29115 29115864 512 -170 97216 -15345 -61145 -771963
29119 29120328 976 -366 97607 -15372 -61128 -772002
29123 29124064 634 -1098 97119 -16378 -60721 -771976
29127 29127828 976 219 97753 -15783 -60588 -771991
29130 29131564 610 0 97070 -15556 -60150 -772011
29134 29135136 268 -415 97582 -15727 -59275 -771976
29137 29138864 1489 195 97094 -15217 -59829 -771947
29142 29142612 756 -122 97631 -15137 -59557 -771934
29146 29146352 1025 -195 97338 -15113 -59595 -771926
29149 29150104 1586 24 97290 -14811 -60254 -771891
29153 29153844 952 512 98071 -13896 -60113 -771716
29157 29158316 1074 -439 97900 -14132 -60137 -771724
29161 29162068 1098 97 96801 -13607 -60241 -771665
29165 29165812 634 -976 97851 -14491 -59752 -771671
29168 29169548 415 -146 97290 -14331 -59009 -771587
29172 29173284 1074 24 98193 -14003 -59076 -771766
29176 29177020 1416 -219 97851 -13971 -59615 -771749
29179 29180776 708 -97 97949 -13822 -59244 -771696
29184 29184512 756 -317 98071 -14023 -58991 -771558
29188 29188236 1074 -146 97119 -13938 -59007 -771651
29191 29191996 1220 512 98022 -13136 -59313 -771628
29196 29196484 1293 170 97753 -12780 -59565 -771697
29199 29200224 1196 -341 96728 -12910 -59826 -771754
29203 29203976 1318 -585 97021 -13312 -60208 -771742
29207 29207728 659 -24 97094 -13186 -59688 -771816
29210 29211448 927 -732 97875 -13892 -59520 -771806
29214 29215184 1049 -585 97119 -14283 -59514 -771784
29218 29218936 1147 170 97290 -13813 -59706 -771772
29221 29222684 1123 463 97070 -12988 -59735 -771853
29225 29226436 1269 -170 96752 -13073 -60043 -771794
29230 29230940 1245 -415 97143 -13324 -60346 -771729
29234 29234700 1000 -292 97314 -13371 -60318 -771822
29238 29238452 1025 366 97582 -12686 -60346 -771722
29241 29242188 1318 -122 97656 -12467 -60644 -771773
29245 29245940 1220 -219 98535 -12526 -60832 -771701
29249 29249704 1293 -341 97558 -12708 -61090 -771666
29252 29253444 1416 -1123 97167 -13681 -61466 -771589
29256 29257212 610 -341 96850 -13798 -60936 -771540
29260 29260940 1098 -122 98046 -13717 -60987 -771651
29263 29264696 634 -659 96997 -14263 -60409 -771579
29276 29276452 1562 -317 97167 -14241 -60880 -771457
29279 29280196 1293 -415 96679 -14483 -61297 -771495
29283 29283940 1147 219 96533 -13806 -61319 -771638
29287 29287676 122 -73 97192 -13696 -60142 -771648
29290 29291392 1171 -195 97680 -13698 -60355 -771699
29294 29295148 708 -439 97241 -13865 -59969 -771677
29298 29298872 390 146 98461 -13489 -59201 -771743
29301 29302596 585 -317 97705 -13626 -58835 -771690
29305 29306320 1049 -585 96630 -14003 -58934 -771728
29309 29310068 1123 24 97338 -13801 -59089 -771736
