##########
# Recording 101060 start
# Format: >Millis Micros AccelX AccelY AccelZ RotX RotY RotZ<
# All multiplied x100000
##########
101865 101865868 830 -976 97558 -47132 -34888 -473880
101869 101869636 366 -927 98242 -47295 -34579 -473945
101872 101873396 708 -1074 97119 -47547 -34737 -473964
101876 101877180 317 -1098 98413 -47778 -34365 -473928
101880 101880952 927 -708 98364 -47612 -34702 -473946
101883 101884712 512 -878 97534 -47832 -34781 -473990
101888 101888476 659 -854 97924 -47913 -34811 -474021
101892 101892992 683 -878 97973 -48020 -34894 -474089
101896 101896764 708 -952 97998 -47947 -35062 -474132
101900 101900544 683 -292 97265 -47362 -35164 -474078
101903 101904300 1147 -708 97900 -47227 -35896 -474158
101907 101908084 1000 -634 97607 -46964 -36297 -474146
101911 101911860 756 -1098 97631 -47270 -36394 -474270
101914 101915640 -146 -1293 97143 -47821 -35446 -474253
101918 101919440 415 -1196 97607 -48354 -35167 -474290
101922 101923212 268 -781 97460 -48253 -34862 -474286
101926 101926976 366 -903 96923 -48317 -34609 -474250
101931 101931488 903 -952 97387 -48466 -35058 -474319
101935 101935264 488 -952 96289 -48590 -34958 -474292
101938 101939032 -146 -1342 96850 -49233 -34041 -474214
101942 101942828 1074 -683 97338 -48935 -34621 -474123
101946 101946600 585 -878 97729 -49002 -34618 -474073
101949 101950376 610 -1123 97387 -49411 -34569 -474135
101953 101954160 1513 -1293 96752 -49992 -35709 -474202
101957 101957960 439 -122 98266 -49051 -35433 -474102
101960 101961708 244 -463 97534 -48517 -34982 -474107
101974 101974416 488 -585 97021 -48284 -35160 -474209
101978 101978160 1000 -732 97460 -48171 -35609 -474218
101981 101981944 219 -732 97973 -48054 -35276 -474195
101985 101985704 415 -732 97119 -47856 -35062 -474127
101989 101989460 854 -976 97534 -48052 -35385 -474031
101992 101993248 439 -659 97851 -47828 -35248 -474129
101996 101997008 805 -1049 96874 -48195 -35512 -474130
102000 102000796 903 -537 97656 -47859 -35689 -474080
102003 102004564 390 -952 96874 -48161 -35452 -474154
102011 102012056 488 -903 97998 -48383 -35235 -474166
102014 102015812 268 -1074 96679 -48683 -34949 -474144
102019 102019596 97 -805 97558 -48608 -34412 -474131
102023 102023364 1000 -292 97436 -47986 -34993 -474062
102026 102027144 341 -878 97631 -47982 -34775 -474069
102030 102030908 585 -683 98535 -47777 -34776 -474039
102034 102034668 878 -781 98291 -47697 -35102 -474081
102037 102038440 561 -634 97021 -47555 -35102 -474015
102041 102042200 830 -610 97241 -47151 -35244 -473881
102045 102045968 927 -1171 96435 -47579 -35683 -473904
102050 102051448 1000 -634 97436 -47341 -36124 -474061
102054 102055232 73 -830 97167 -47312 -35392 -474057
102057 102058984 683 -1000 96728 -47684 -35467 -473997
102062 102062772 439 -1245 96826 -48122 -35400 -473948
102066 102066548 952 -976 97924 -48376 -35803 -473857
102070 102070324 854 -830 97119 -48330 -36093 -473917
102073 102074104 366 -830 97192 -48446 -35842 -474016
102077 102077860 781 -585 97753 -48183 -36012 -473952
102081 102081628 512 -805 96533 -48235 -35871 -473953
102085 102086152 830 -1391 96459 -48955 -36274 -473984
102089 102089936 634 -610 97338 -48593 -36145 -474058
102092 102093684 537 -1245 96874 -49143 -36084 -474168
102096 102097460 488 -463 97631 -48713 -35998 -474151
102100 102101208 732 -1123 96435 -48991 -36127 -473986
102104 102104984 1074 -952 97021 -49101 -36569 -474073
102108 102108772 805 -976 97192 -49308 -36742 -474012
102112 102112548 683 -585 97192 -49099 -36860 -474045
102115 102116308 585 -1025 97436 -49307 -36606 -473978
102119 102120092 1245 -976 98339 -49478 -37315 -473979
102124 102124636 1391 -732 97094 -49325 -38184 -473833
102127 102128412 854 -952 97631 -49535 -38552 -473773
102131 102132192 756 -195 97949 -48810 -38596 -473723
102135 102135956 439 -683 98339 -48663 -38401 -473618
102138 102139708 585 -488 96850 -48329 -38228 -473570
102142 102143460 537 -903 97607 -48395 -38055 -473412
102147 102147224 1196 -732 95825 -48336 -38731 -473449
102150 102151008 390 -903 97460 -48361 -38412 -473480
102154 102154776 732 -903 96582 -48480 -38434 -473518
102158 102159288 73 -341 97631 -48111 -37695 -473475
102162 102163036 732 -146 96655 -47276 -37836 -473531
102166 102166796 415 -439 96752 -46862 -37604 -473513
102169 102170548 463 -878 97582 -46886 -37352 -473551
102173 102174308 1098 -756 96850 -46864 -37842 -473545
102177 102178096 415 -488 96752 -46479 -37529 -473536
102180 102181844 292 -1000 97143 -46732 -37145 -473562
102184 102185628 878 -708 97851 -46681 -37353 -473593
102189 102189392 1123 -1049 97509 -47027 -37829 -473516
102193 102193908 610 -1147 97875 -47509 -37777 -473437
102197 102197700 708 -1000 97802 -47823 -37885 -473401
102201 102201484 585 -878 96362 -47971 -37826 -473328
102204 102205256 878 -756 97924 -48019 -38017 -473274
102208 102209020 561 -1000 96704 -48358 -37938 -473219
102212 102212812 1196 -1000 97338 -48615 -38598 -473138
102215 102216612 830 -952 96166 -48648 -38699 -473218
102219 102220376 463 -415 97045 -48119 -38487 -473151
102223 102224128 1171 -1171 98022 -48554 -39053 -473243
102226 102227924 1098 -830 96655 -48599 -39780 -473038
102232 102232468 585 -952 97314 -48720 -39641 -473033
102236 102236244 195 -878 97314 -48778 -38991 -473111
102239 102240024 268 -805 97460 -48739 -38566 -473081
102243 102243804 585 -805 96801 -48733 -38481 -473132
102247 102247580 659 -903 97119 -48870 -38478 -473114
102250 102251360 585 -781 97558 -48944 -38358 -473066
102254 102255136 561 -512 97167 -48521 -38304 -473067
102258 102258892 317 -488 98022 -48069 -37956 -473035
102261 102262632 878 -708 97363 -47913 -38085 -473097
102276 102276496 341 -561 97729 -47640 -37692 -472992
102280 102280244 1025 -1123 96972 -48123 -38174 -473039
102283 102284044 634 -146 96826 -47252 -38051 -472893
102287 102287808 634 -756 96728 -47331 -38071 -472829
102291 102291580 341 -1025 96801 -47684 -37712 -472853
102294 102295352 537 -805 96655 -47735 -37490 -472707
102298 102299116 341 -878 97851 -47762 -37142 -472671
102302 102302880 634 -756 96972 -47751 -37080 -472699
102305 102306644 341 -244 97656 -46953 -36616 -472657
102309 102310384 463 -1464 97216 -47670 -36370 -472525
102317 102317880 341 -1049 97216 -48089 -36027 -472477
102321 102321652 73 -830 97802 -48151 -35301 -472427
102325 102325420 146 -610 96850 -47902 -34833 -472483
102328 102329188 781 -854 95605 -48131 -35171 -472520
102332 102332968 317 -976 95996 -48330 -34831 -472551
102336 102336736 805 -1684 96801 -49386 -35108 -472529
102339 102340524 512 -878 96826 -49440 -35022 -472639
102343 102344296 439 -854 97582 -49474 -34912 -472628
102347 102348068 170 -610 96997 -49162 -34368 -472528
102352 102353692 683 -1025 98364 -49313 -34527 -472501
102356 102357484 561 -903 98168 -49425 -34411 -472624
102361 102361248 1391 -952 97558 -49453 -35363 -472634
102364 102365028 219 -585 97558 -49046 -34899 -472659
102368 102368796 756 -952 97167 -49301 -35069 -472655
102372 102372556 976 -903 97607 -49400 -35525 -472641
102375 102376332 585 -390 97070 -48928 -35377 -472648
102379 102380088 341 -1171 96215 -49443 -35205 -472624
102383 102383856 390 -952 98242 -49620 -34860 -472501
102386 102387608 952 -927 97387 -49750 -35298 -472459
102391 102392136 952 -805 98071 -49692 -35678 -472472
102395 102395920 830 -537 97143 -49405 -35932 -472422
102398 102399684 830 -805 96679 -49479 -36387 -472446
102403 102403460 634 -561 98217 -49191 -36376 -472451
102407 102407228 244 -1049 96777 -49424 -35872 -472415
102410 102411008 1000 -781 97265 -49286 -36301 -472513
102414 102414800 0 -561 97827 -49067 -35487 -472496
102417 102418396 24 -1074 96752 -49440 -34799 -472515
102421 102422172 708 -463 96459 -48980 -34840 -472515
102426 102426676 732 -805 96948 -48901 -34910 -472546
102429 102430440 -415 -390 97387 -48378 -33744 -472455
102433 102434208 561 -854 97534 -48384 -33753 -472451
102437 102437980 -97 -903 97827 -48409 -33114 -472328
102440 102441748 561 -927 96215 -48562 -33094 -472421
102445 102445532 903 -732 96850 -48455 -33517 -472481
102449 102449304 341 -439 97387 -48026 -33331 -472509
102452 102453048 292 -927 96777 -48262 -32937 -472491
102456 102456812 24 -781 97387 -48311 -32233 -472483
102460 102460572 292 -1171 98388 -48693 -31913 -472575
102464 102465100 781 -830 97412 -48638 -32287 -472583
102468 102468880 219 -73 97729 -47775 -31838 -472552
102471 102472632 73 -634 98217 -47520 -31380 -472448
102475 102476388 -244 -1049 97094 -47786 -30515 -472321
102479 102480176 805 -219 97021 -47011 -30795 -472285
102482 102483944 659 -903 96606 -47215 -30964 -472304
102487 102487720 1049 -1000 96655 -47435 -31526 -472286
102491 102491524 1220 -854 97241 -47589 -32399 -472227
102495 102495316 537 -781 97753 -47554 -32441 -472177
102499 102499844 1440 -805 97705 -47514 -33311 -472148
102503 102503628 878 -537 97070 -47298 -33702 -472121
102506 102507388 219 -1196 98242 -47815 -33216 -472292
102510 102511164 561 -756 97241 -47716 -33264 -472329
102514 102514924 756 -1049 98071 -47918 -33566 -472330
102517 102518704 683 -976 97290 -48087 -33630 -472331
102521 102522480 561 -830 96142 -48105 -33510 -472337
102525 102526252 195 -512 97460 -47807 -33091 -472387
102529 102530004 1318 -805 97119 -47707 -33993 -472284
102534 102534544 756 -1391 96826 -48336 -34218 -472309
102538 102538324 781 -537 96533 -48031 -34404 -472305
102541 102542096 390 -244 96801 -47337 -34295 -472354
102545 102545856 463 -781 96874 -47302 -34075 -472332
102549 102549624 683 -805 97802 -47274 -34192 -472387
102552 102553400 781 -903 97241 -47455 -34479 -472358
102556 102557176 732 -1074 97387 -47829 -34591 -472386
102560 102560944 732 -878 97045 -47925 -34721 -472391
102563 102564716 488 -903 97045 -47993 -34642 -472336
102567 102568480 610 -1098 98193 -48317 -34635 -472223
102581 102582244 -146 -659 97680 -47800 -33216 -471789
102585 102586008 463 -1000 97338 -48060 -33190 -471820
102589 102589784 830 -1025 97314 -48195 -33475 -471839
102593 102593568 1171 -805 96801 -48155 -34181 -471848
102596 102597360 1245 -854 97045 -48196 -35000 -471794
102600 102601156 878 -1049 97265 -48524 -35302 -471804
102604 102604932 488 -805 97143 -48546 -35272 -471786
102607 102608696 756 -830 97119 -48544 -35271 -471616
102611 102612464 390 -756 97216 -48425 -34946 -471720
102619 102619940 634 -659 97680 -48264 -35258 -472063
102623 102623708 195 -732 97729 -48181 -34730 -471995
102627 102627472 439 -463 97607 -47773 -34482 -471991
102630 102631224 463 -854 97143 -47863 -34414 -471906
102634 102634988 585 -683 96874 -47706 -34380 -471916
102638 102638756 659 -830 97607 -47719 -34505 -471793
102641 102642536 415 -1025 96874 -48045 -34344 -471824
102645 102646316 927 -610 97216 -47925 -34831 -471776
102649 102650084 537 -903 97680 -47974 -34798 -471822
102652 102653836 1098 -463 97485 -47591 -35345 -471571
102659 102660080 1049 -1049 96606 -47789 -35735 -471572
102663 102663876 292 -830 97387 -47739 -35242 -471378
102667 102667636 830 -561 96874 -47419 -35517 -471346
102671 102671404 805 -659 97705 -47169 -35709 -471347
102674 102675176 219 -927 97021 -47436 -35299 -471274
102678 102678940 463 -952 97216 -47782 -35056 -471243
102682 102682696 683 -488 97290 -47407 -35207 -471229
102685 102686464 415 -537 97192 -47195 -34864 -471248
102689 102690216 610 -683 97241 -47031 -34848 -471221
102693 102694724 244 -341 97290 -46525 -34220 -471222
102697 102698472 634 -976 96606 -46707 -34273 -471235
102702 102702244 292 -1318 96630 -47337 -33906 -471290
102705 102706020 195 -634 97485 -47150 -33382 -471224
102709 102709792 390 -878 97167 -47281 -33209 -471266
102713 102713560 732 -1220 96972 -47698 -33394 -471234
102716 102717336 708 -512 96874 -47364 -33603 -471290
102720 102721092 756 -952 97973 -47532 -33878 -471242
102724 102724868 439 -805 96606 -47646 -33724 -471260
102727 102728636 976 -659 98022 -47502 -34140 -471292
102732 102733152 292 -292 97973 -46902 -33797 -471219
102736 102736912 756 -1000 96777 -47092 -33988 -471151
102739 102740700 341 -1147 97167 -47610 -33849 -471228
102744 102744468 341 -805 98046 -47619 -33682 -471279
102748 102748236 781 -830 96972 -47716 -34068 -471174
102751 102752016 317 -878 97265 -47907 -33650 -471138
102755 102755784 634 -537 97143 -47624 -33606 -471093
102759 102759544 1074 -830 98681 -47627 -34112 -471093
102762 102763340 756 -927 97924 -47894 -34294 -471155
102767 102767856 610 -341 97436 -47310 -34377 -471174
102770 102771604 488 -854 97778 -47396 -34246 -471333
102774 102775368 952 -903 97167 -47629 -34813 -471401
102778 102779136 463 -463 96728 -47147 -34587 -471448
102781 102782872 1000 -903 97314 -47367 -35040 -471540
102786 102786656 952 -805 97021 -47474 -35413 -471602
102790 102790428 439 -561 97705 -47153 -35231 -471547
102793 102794176 1098 -610 97241 -46979 -35746 -471432
102797 102797956 439 -903 97412 -47134 -35569 -471622
102802 102802472 341 -976 97265 -47349 -35150 -471800
102805 102806224 781 -610 97778 -47077 -35293 -471825
102809 102809992 219 -927 97265 -47239 -34763 -471789
102813 102813764 463 -1123 97436 -47652 -34620 -471803
102816 102817548 390 -683 97900 -47627 -34400 -471773
102820 102821312 537 -1049 97436 -47843 -34377 -471806
102824 102825084 732 -585 98754 -47406 -34542 -471879
102828 102828848 708 -683 97558 -47352 -34704 -471837
102832 102832612 -24 -634 97973 -47185 -33992 -471737
102836 102836376 683 -903 96777 -47366 -34092 -471715
102840 102840900 292 -854 97436 -47597 -33953 -471708
102844 102844668 903 -781 97265 -47576 -34390 -471768
102847 102848440 683 -805 97827 -47636 -34577 -471696
102851 102852216 610 -805 96997 -47607 -34729 -471672
102855 102855996 341 -1586 97680 -48450 -34446 -471613
102858 102859768 659 -903 97241 -48623 -34572 -471687
102862 102863548 732 -439 97460 -48235 -34673 -471638
102866 102867300 244 -878 97241 -48253 -34328 -471653
102871 102871060 219 -317 97167 -47659 -33934 -471745
102883 102884228 97 -952 97607 -48005 -33107 -471846
102887 102887988 1245 -805 96630 -47984 -34127 -471957
102891 102891780 854 -463 98120 -47567 -34454 -471994
102894 102895536 561 -1464 97924 -48379 -34359 -472043
102898 102899304 927 -1074 96582 -48730 -34656 -472136
102902 102903088 219 -756 96704 -48694 -34301 -472136
102905 102906852 1098 -1000 97094 -48961 -34936 -472077
102909 102910656 537 -1074 97290 -49324 -35046 -472101
102914 102914428 170 -878 98144 -49477 -34425 -472129
102918 102918188 634 -561 97802 -49182 -34330 -472088
102925 102925676 390 -341 97338 -48918 -34192 -471897
102929 102929432 708 -1293 97192 -49471 -34376 -471847
102932 102933216 439 -708 97753 -49355 -34207 -471750
102936 102936972 341 -952 97534 -49528 -33904 -471668
102940 102940736 854 -781 97216 -49428 -34159 -471715
102943 102944512 512 -1269 97314 -49954 -34202 -471746
102947 102948292 1318 -952 96679 -50161 -35047 -471733
102951 102952080 366 -488 97265 -49703 -34766 -471701
102955 102955828 756 -561 97534 -49416 -35016 -471763
102962 102962252 170 -341 97949 -48731 -34519 -471846
102965 102966008 1049 -976 96923 -49051 -35103 -472049
102969 102969784 219 -708 97241 -48995 -34774 -472022
102973 102973544 781 -830 97119 -49036 -35011 -472031
102976 102977332 463 -927 97045 -49057 -34868 -472044
102980 102981092 1000 -1391 96826 -49755 -35357 -472118
102984 102984892 854 -415 96533 -49236 -35769 -472077
102987 102988660 854 -1245 97460 -49699 -36127 -472121
102991 102992452 781 -927 97460 -49762 -36374 -472164
102995 102996228 -24 -1074 98071 -50047 -35681 -472098
103000 103000748 708 -708 97851 -49788 -35702 -472114
103004 103004508 708 -976 97167 -49945 -35861 -472073
103008 103008284 805 -1220 97802 -50364 -36189 -472087
103011 103012072 634 -1074 98193 -50594 -36209 -472039
103015 103015864 683 -805 97338 -50590 -36237 -472104
103019 103019636 1147 -1318 97802 -51142 -36796 -472196
103022 103023436 439 -1318 96874 -51848 -36631 -472135
103026 103027212 659 -366 97460 -51225 -36680 -472099
103030 103030984 439 -537 97338 -50834 -36484 -472182
103034 103035488 659 -610 97729 -50580 -36411 -472061
103038 103039256 585 -1049 96728 -50784 -36296 -472092
103042 103043032 854 73 96826 -49731 -36668 -472038
103046 103046784 1196 -512 97241 -49276 -37323 -471984
103050 103050556 854 -854 97265 -49348 -37567 -472021
103053 103054328 634 -1220 97705 -49839 -37607 -471976
103057 103058124 634 -927 97436 -49935 -37569 -472031
103061 103061896 1147 -927 96728 -50054 -38170 -472078
103065 103065696 732 -537 97412 -49722 -38306 -472174
103069 103070208 390 -927 97851 -49840 -38048 -472309
103073 103073968 439 -903 97460 -49925 -37873 -472342
103076 103077736 537 -708 96630 -49564 -37600 -472214
103080 103081496 317 -805 97167 -49405 -37087 -472258
103085 103085256 219 -830 97241 -49428 -36544 -472258
103088 103089024 219 -854 98413 -49292 -36096 -472283
